id_parc;nom_usuel;code_insee;nom_commune;code_dept;code_reg;date_delivrance_recipisse_prefecture;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_rejet;date_delivrance_autorisation;date_delivrance_refus;date_debut_construction;date_mise_en_service;date_debut_demantelement;date_cessation_activite;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire;contentieux;repowering;repowering_substantiel;repowering_notable;type;date_depot_demande_autorisation_repowering;date_repowering;date_delivrance_avis_autorite_environnementale_repowering;date_delivrance_autorisation_repowering;nom_exploitant;siret;date_maj
0003103079;FERME EOLIENNE DES PATIS AUX CHEVAUX;79005;AIRVAULT;79;75;;2017-08-17;2018-07-26;;2019-03-25;;2021-08-23;2022-10-18;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-03
0003103079;FERME EOLIENNE DES PATIS AUX CHEVAUX;79134;GLENAY;79;75;;2017-08-17;2018-07-26;;2019-03-25;;2021-08-23;2022-10-18;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-03
0003103126;Ferme éolienne de Leigné-les-bois;86125;LEIGNE LES BOIS;86;75;;2008-10-28;;;2016-01-08;;2018-08-13;2020-02-15;;;;Autorisation;En instruction;;;;;;;;;;;Ferme Éolienne De Leigné-Les-Bois;47835430100028;2022-10-14
0003103208;Parc éolien de la Vallée;17149;LES EDUTS;17;75;;2017-10-25;2019-05-02;;2020-06-16;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003103346;Centrale Eolienne du Mont de Transet;23122;MANSAT-LA-COURRIERE;23;75;;2017-11-16;2018-09-11;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003103346;Centrale Eolienne du Mont de Transet;23253;THAURON;23;75;;2017-11-16;2018-09-11;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003103360;Ferme éolienne de la Chapelle Bâton;86055;LA CHAPELLE-BATON;86;75;;2017-11-23;2018-10-03;;2019-10-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-29
0003103387;Parc éolien des Terrages;86192;PLAISANCE;86;75;;2017-12-13;2019-01-29;;2019-11-13;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003103580;Ferme éolienne de Blanzay SAS;86029;BLANZAY;86;75;;2018-01-30;2019-01-15;;2019-10-16;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-29
0003103660;PARC EOLIEN DU MOULIN A VENT (NEOEN);87057;DOMPIERRE-LES-EGLISES;87;75;;2018-03-09;2018-06-13;;2020-04-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003103660;PARC EOLIEN DU MOULIN A VENT (NEOEN);87206;VILLEFAVARD;87;75;;2018-03-09;2018-06-13;;2020-04-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003103721;EDPR FRANCE HOLDING;87013;BERSAC-SUR-RIVALIER;87;75;;2018-03-27;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003104021;SAS Ferme éolienne de la Besse;16096;CHERVES-CHATELARS;16;75;;2018-09-03;2019-10-05;;2020-03-09;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0003104021;SAS Ferme éolienne de la Besse;16183;LESIGNAC-DURAND;16;75;;2018-09-03;2019-10-05;;2020-03-09;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-28
0003104078;Ferme éolienne de Pamproux;79201;PAMPROUX;79;75;;2006-07-06;;;;;2011-10-06;2012-04-03;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-23
0003104251;Parc éolien de la Plaine de Beauvais;86055;LA CHAPELLE-BATON;86;75;;2018-12-04;2020-01-30;;2021-10-22;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003104251;Parc éolien de la Plaine de Beauvais;86189;PAYROUX;86;75;;2018-12-04;2020-01-30;;2021-10-22;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003104331;BRANDES DE L'OZON NORD;86245;SENILLE ST SAUVEUR;86;75;;2018-12-21;2019-10-04;;2021-03-22;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003104741;CPENR de Bena;86068;CHAUNAY;86;75;;2019-03-29;2019-11-26;;2021-10-22;;2022-09-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003104749;Ferme éolienne Groies de Parançay;17043;BERNAY ST MARTIN;17;75;;2019-04-19;2019-11-20;;2020-12-18;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003105039;LES COMBONNANTS;16173;JUILLE;16;75;;2019-06-27;2020-02-13;;2021-07-06;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003105039;LES COMBONNANTS;16191;LONNES;16;75;;2019-06-27;2020-02-13;;2021-07-06;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003105237;CEPE CROIX DU PICQ;87160;SAINT-LEGER-MAGNAZEIX;87;75;;2019-10-29;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;CEPE CROIX DU PICQ;;2022-10-25
0003105384;ENERGIE CHATEAU GARNIER;86064;CHATEAU GARNIER;86;75;;2018-01-01;2019-01-01;;2020-01-02;;;2016-11-25;;;En exploitation;;Autorisé;;;false;false;false;;;;;;Exploitant anonymisé;;2022-10-15
0003105384;ENERGIE CHATEAU GARNIER;86055;LA CHAPELLE-BATON;86;75;;2018-01-01;2019-01-01;;2020-01-02;;;2016-11-25;;;En exploitation;;Autorisé;;;false;false;false;;;;;;Exploitant anonymisé;;2022-10-15
0003105541;EE SUD VIENNE;86052;CHAMPAGNE-SAINT-HILAIRE;86;75;;2020-01-10;2020-12-16;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0003105541;EE SUD VIENNE;86141;MAGNE;86;75;;2020-01-10;2020-12-16;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0003105887;Ferme éolienne de Maisontiers 2;79165;MAISONTIERS;79;75;;2020-07-07;2021-06-16;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003106153;Parc éolien de Cassini;23165;ROYERE-DE-VASSIVIERE;23;75;;2020-10-23;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0003106174;Parc éolien de la Foye;79301;SAINT-VINCENT-LA-CHATRE;79;75;;2020-09-23;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-30
0003106189;PARC EOLIEN DE LA PLAINE DE BEAULIEU;86123;BOIVRE-LA-VALLEE;86;75;;2020-10-29;2022-02-21;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;PARC EOLIEN DE LA PLAINE DE BEAULIEU SAS;84918110200021;2022-10-27
0003201072;FERME EOLIENNE D ANDELAROCHE;03004;ANDELAROCHE;03;84;;2016-12-22;2017-08-11;;2018-04-27;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003201085;Parc eolien Dionay saint antoine l'abbay;38347;ROYBON;38;84;;2017-08-17;;;2019-04-19;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003201085;Parc eolien Dionay saint antoine l'abbay;38359;ST ANTOINE L ABBAYE;38;84;;2017-08-17;;;2019-04-19;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003201398;BORALEX SAS;43133;MERCOEUR;43;84;;2016-12-13;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0003201837;Parc eolien de Vanosc;07333;VANOSC;07;84;;2022-05-12;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003201882;PARC EOLIEN NORDEX 80;03122;GIPCY;03;84;;2018-12-01;2020-01-03;;2021-06-30;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN NORDEX 80;82435306400010;2022-11-19
0003201884;BORALEX DEUX CHAISES ET LE THEIL;03099;DEUX-CHAISES;03;84;;2020-07-31;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003201884;BORALEX DEUX CHAISES ET LE THEIL;03281;LE THEIL;03;84;;2020-07-31;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003201960;Parc eolien de la foret de Bauzon;07018;ASTET;07;84;;2019-06-06;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003201966;Parc eolien de Chambaran Montfalcon;38255;MONTFALCON;38;84;;2021-03-29;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003201966;Parc eolien de Chambaran Montfalcon;38379;SAINT-CLAIR-SUR-GALAURE;38;84;;2021-03-29;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003202372;FERME EOLIENNE DE L ALGOUX;15147;PARLAN;15;84;;2018-07-03;2018-12-05;;2019-12-20;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003202372;FERME EOLIENNE DE L ALGOUX;15166;ROUMEGOUX;15;84;;2018-07-03;2018-12-05;;2019-12-20;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003202372;FERME EOLIENNE DE L ALGOUX;15214;ST SAURY;15;84;;2018-07-03;2018-12-05;;2019-12-20;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003202767;Parc éolien des Monts d'Eole;69102;JOUX;69;84;;2019-10-29;2021-06-08;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;CEPE ENTRE LOIRE ET RHONE;;2022-10-28
0003202767;Parc éolien des Monts d'Eole;42128;MACHEZAL;42;84;;2019-10-29;2021-06-08;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;CEPE ENTRE LOIRE ET RHONE;;2022-10-28
0003202767;Parc éolien des Monts d'Eole;42213;SAINT-CYR-DE-VALORGES;42;84;;2019-10-29;2021-06-08;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;CEPE ENTRE LOIRE ET RHONE;;2022-10-28
0003202770;Parc eolien de Soully d'Air;01388;SAINT-TRIVIER-DE-COURTES;01;84;;2022-02-21;;;;;;2025-01-01;;;;Autorisation;En instruction;;;;;;;;;;;SAS Parc éolien de Soully d'Air;;2022-10-21
0003203066;Parc eolien Montagne Ardechoise Nord 3;07136;LAVEYRUNE;07;84;;2009-09-11;;;;;2015-09-21;2017-05-17;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0003203066;Parc eolien Montagne Ardechoise Nord 3;07137;LAVILLATTE;07;84;;2009-09-11;;;;;2015-09-21;2017-05-17;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0003203365;CPENR DE SAINT-NICOLAS-DES-BIEFS NORD;03248;ST NICOLAS DES BIEFS;03;84;;2019-11-08;2021-03-18;;2022-02-17;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003204034;BORALEX CEZENS Sarl;15033;CEZENS;15;84;;2020-03-10;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0003204156;CPENR DE LASTIC;63191;LASTIC;63;84;;2020-06-11;2022-04-12;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003204226;PARC EOLIEN SARL CHAZOTTE RAGEADE;43006;ALLY;43;84;;2020-07-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003204226;PARC EOLIEN SARL CHAZOTTE RAGEADE;15158;RAGEADE;15;84;;2020-07-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003204226;PARC EOLIEN SARL CHAZOTTE RAGEADE;43169;SAINT-AUSTREMOINE;43;84;;2020-07-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003204341;FERME EOLIENNE DE LIERNOLLES MONTCOMBROUX;03144;LIERNOLLES;03;84;;2020-09-10;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003204341;FERME EOLIENNE DE LIERNOLLES MONTCOMBROUX;03181;MONTCOMBROUX-LES-MINES;03;84;;2020-09-10;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003205015;PARC EOLIEN DE LA GARENNE DE LA MOUTHIERE;03032;BLOMARD;03;84;;2022-03-24;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003205015;PARC EOLIEN DE LA GARENNE DE LA MOUTHIERE;03219;SAINT-BONNET-DE-FOUR;03;84;;2022-03-24;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003300042;PARC EOLIEN D'ORAIN;21468;ORAIN;21;27;;2014-10-24;2015-11-26;;2015-11-27;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-22
0003300044;PROJET EOLIEN A DARCEY ET CORPOYER-LA-CHAPELLE - SEPE IRIS;21197;CORPOYER-LA-CHAPELLE;21;27;;2014-09-08;2018-03-19;;2021-12-28;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-05
0003300044;PROJET EOLIEN A DARCEY ET CORPOYER-LA-CHAPELLE - SEPE IRIS;21226;DARCEY;21;27;;2014-09-08;2018-03-19;;2021-12-28;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-05
0003300424;ENERGIES DU PLATEAU CENTRAL;25032;AUTECHAUX;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300424;ENERGIES DU PLATEAU CENTRAL;25492;RILLANS;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300424;ENERGIES DU PLATEAU CENTRAL;25572;TROUVANS;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300424;ENERGIES DU PLATEAU CENTRAL;25602;VERGRANNE;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300424;ENERGIES DU PLATEAU CENTRAL;25604;VERNE;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300483;SCT D'EXPL. DU PARC EOLIEN DE SABINE 2;39094;CHAMOLE;39;27;;2013-10-22;2014-02-12;;2015-07-03;;2016-11-14;2017-11-12;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Alterric SARL;82016639500013;2022-10-19
0003300552;SEPE de VIREAUX;89374;SAMBOURG;89;27;;2016-07-12;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300552;SEPE de VIREAUX;89481;VIREAUX;89;27;;2016-07-12;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003300579;Parc Eolien VENTS DE LOIRE;58122;GARCHY;58;27;;2016-09-25;2017-03-23;;2017-11-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-28
0003300579;Parc Eolien VENTS DE LOIRE;58248;SAINT-LAURENT-L'ABBAYE;58;27;;2016-09-25;2017-03-23;;2017-11-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-28
0003300579;Parc Eolien VENTS DE LOIRE;58256;SAINT-MARTIN-SUR-NOHAIN;58;27;;2016-09-25;2017-03-23;;2017-11-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-28
0003300579;Parc Eolien VENTS DE LOIRE;58265;SAINT-QUENTIN-SUR-NOHAIN;58;27;;2016-09-25;2017-03-23;;2017-11-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-28
0003300579;Parc Eolien VENTS DE LOIRE;58281;SUILLY-LA-TOUR;58;27;;2016-09-25;2017-03-23;;2017-11-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-28
0003300579;Parc Eolien VENTS DE LOIRE;58307;VIELMANAY;58;27;;2016-09-25;2017-03-23;;2017-11-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;;2022-10-28
0003300641;SEPE LUDMILA 2;58213;POUGNY;58;27;;2013-01-30;2013-06-21;;2016-09-23;;2016-11-14;2019-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-24
0003300642;SEPE LUDMILA 3;58213;POUGNY;58;27;;2013-01-30;2013-06-21;;2016-09-23;;2016-11-14;2017-12-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-24
0003301067;Bretelle 3;21489;POISEUL LA GRANGE;21;27;;2006-09-06;;;;;;2012-09-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003301068;Echalot;21237;ECHALOT;21;27;;2011-01-10;;;;;;2012-08-08;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0003301293; THORY ;89415;THORY;89;27;;2016-12-20;;;;;2021-08-31;2022-09-13;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-18
0003301383;EDPR France Holding SAS;21466;OIGNY;21;27;;2016-12-22;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;EDPR France Holding SAS;;2022-10-19
0003301384;Parc éolien ALLEREY;21009;ALLEREY;21;27;;2016-12-22;2017-07-20;;2018-07-06;;2021-10-26;2022-12-01;;;En construction;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN D?ALLEREY;;2022-10-27
0003301384;Parc éolien ALLEREY;21020;ARCONCEY;21;27;;2016-12-22;2017-07-20;;2018-07-06;;2021-10-26;2022-12-01;;;En construction;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN D?ALLEREY;;2022-10-27
0003301386;WP France 21 - racheté par TotalEnergies Renouvelables France;21568;SAINT-REMY;21;27;;2016-12-12;2018-01-30;;2019-01-11;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-07-27
0003301592;PROJET EOLIEN DE CHAMBLAY - SEPE PIMPRENELLE (Intervent);39093;CHAMBLAY;39;27;;2021-07-29;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-23
0003301610;MONT DE VILLEY Enr;25187;DAMBELIN;25;27;;2017-05-12;2017-10-20;;2018-07-06;;2020-02-17;2021-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Mont De Villey Enr;824032270;2022-10-21
0003301610;MONT DE VILLEY Enr;25583;VALONNE;25;27;;2017-05-12;2017-10-20;;2018-07-06;;2020-02-17;2021-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Mont De Villey Enr;824032270;2022-10-21
0003301805;FERME EOLIENNE DE VILLIERS-LES-HAUTS;89470;VILLIERS-LES-HAUTS;89;27;;2017-10-20;2022-06-21;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0003301806;CE MONTOT-DENEVRE (QUADRAN);70204;DENEVRE;70;27;;2019-10-28;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003301806;CE MONTOT-DENEVRE (QUADRAN);70368;MONTOT;70;27;;2019-10-28;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003301807;CE MONTUREUX (QUADRAN);70371;MONTUREUX-ET-PRANTIGNY;70;27;;2019-10-28;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003301808;CE SAINTE APPOLLINE (QUADRAN);70546;VEREUX;70;27;;2019-10-28;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003301897;PARC EOLIEN DE BRASSELOT;89212;JUSSY;89;27;;2018-01-30;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0003301993;Bois des Saulx ENR;21491;POISEUL LES SAULX;21;27;;2018-03-16;2018-12-18;;2019-10-30;;2022-01-27;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Bois Des Saulx Enr;83771046600017;2022-10-21
0003301993;Bois des Saulx ENR;21587;SAULX-LE-DUC;21;27;;2018-03-16;2018-12-18;;2019-10-30;;2022-01-27;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Bois Des Saulx Enr;83771046600017;2022-10-21
0003302192;TROIS CANTONS EnR;25159;COLOMBIER FONTAINE;25;27;;2018-08-06;2019-03-21;;2020-02-06;;2022-06-30;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Trois Cantons Enr;83999771500017;2022-10-21
0003302192;TROIS CANTONS EnR;25224;ETOUVANS;25;27;;2018-08-06;2019-03-21;;2020-02-06;;2022-06-30;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Trois Cantons Enr;83999771500017;2022-10-21
0003302394;CENTRALE EOLIENNE DE VERDONNET-JULLY;89210;JULLY;89;27;;2019-02-26;2019-07-16;;2021-08-05;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CENTRALE EOLIENNE DE VERDONNET-JULLY;84792351300018;2022-10-22
0003302394;CENTRALE EOLIENNE DE VERDONNET-JULLY;21664;VERDONNET;21;27;;2019-02-26;2019-07-16;;2021-08-05;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CENTRALE EOLIENNE DE VERDONNET-JULLY;84792351300018;2022-10-22
0003302472;PARC EOLIEN D'ENTRAINS SUR NOHAIN;58109;ENTRAINS-SUR-NOHAIN;58;27;;2019-05-23;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Parc Eolien d'Entrains-sur-Nohain;;2022-10-19
0003302631;CEPE des Grands Communaux;21014;ANTHEUIL;21;27;;2020-07-30;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;CEPE Grands Communaux;85060602100010;2022-10-18
0003302631;CEPE des Grands Communaux;21553;SAINT-JEAN-DE-B??UF;21;27;;2020-07-30;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;CEPE Grands Communaux;85060602100010;2022-10-18
0003302756;CHEMIN VERT;89120;COULOURS;89;27;;2019-12-19;2020-12-22;;2021-12-16;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0003302884;HAUT DES BOIS;89002;AIGREMONT;89;27;;2020-03-12;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0003700619;SASU Le Parc Eolien du Cers;11098;CONILHAC CORBIERES;11;76;;2016-07-26;2019-06-13;;2020-07-24;;2021-01-25;2022-07-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0003700619;SASU Le Parc Eolien du Cers;11126;ESCALES;11;76;;2016-07-26;2019-06-13;;2020-07-24;;2021-01-25;2022-07-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0003701109;Parc éolien Ferme éolienne du Puech;34331;VERRERIES-DE-MOUSSANS;34;76;;2019-09-30;2020-01-13;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-27
0003701343;parc eolien BOIS DE L'AIGUILLE;11079;CAUDEBRONDE;11;76;;2017-07-25;2018-06-06;;2020-05-04;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;42337933800035;2022-11-15
0003701343;parc eolien BOIS DE L'AIGUILLE;11115;CUXAC CABARDES;11;76;;2017-07-25;2018-06-06;;2020-05-04;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Q ENERGY FRANCE;42337933800035;2022-11-15
0003701626;Parc éolien DE L'ESCUR;81192;MURAT SUR VEBRE;81;76;;2018-03-14;2020-06-03;;2021-11-23;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CEPE L'ESCUR;83245595000010;2022-11-15
0003701904;SAMEOLE - PE de Cruscades et Canet - 6E;11067;CANET;11;76;;2018-04-04;2018-12-18;;2020-02-07;;2022-09-09;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003701904;SAMEOLE - PE de Cruscades et Canet - 6E;11111;CRUSCADES;11;76;;2018-04-04;2018-12-18;;2020-02-07;;2022-09-09;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0003703039;Ferme éolienne Boutenague;34302;SIRAN;34;76;;2019-12-13;2020-04-02;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-27
0003703049;Ferme Éolienne de la Montagne d'Estables;48127;MONTS-DE-RANDON;48;76;;2019-12-18;2021-04-12;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0003703160;EOLIEN VolksWind Ferme éo. Chasseradès;48027;MONT LOZERE ET GOULET;48;76;;2021-01-25;2022-09-26;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0003703502;CE PUECH PEYRON SARL;30183;MOULEZAN;30;76;;2020-06-24;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-27
0003800129;ENERGIE DE L'OBI;02264;DIZY LE GROS;02;32;;2010-07-20;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0003800130;ENERGIE 02;02097;BONCOURT;02;32;;2010-07-20;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
